TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	0	0	1.69569	9.23513	0.196097	1.41837	8.79963	16	-1	7	0.549788	0.25	0.516991	4688	316616	534	2023-1-12-8:29:10
-7.49	1	0	39.1681	1.36943	0.341792	11.8852	1.18596	32	-1	6	0.678592	8	-0.336098	615	317231	527	2023-1-12-8:29:20
-7.49	0	0	6.47494	9.80306	0.132993	0.913449	9.43371	0	-1	5	0.788587	1	-0.248846	4971	322202	528	2023-1-12-8:29:28
-7.49	0	0	23.4173	2.95265	0.506942	7.14373	2.65152	16	-1	4	0.540536	4	-0.133931	1389	323591	528	2023-1-12-8:29:38
-7.49	0	0	23.0173	6.4321	0.454415	3.35251	5.98482	4	-1	3	0.678064	4	-0.45114	3143	326734	527	2023-1-12-8:29:46
-7.49	1	0	3.44256	9.81011	0.13221	0.940631	9.50471	0	-1	2	0.705191	0.5	0.177923	5037	331771	531	2023-1-12-8:29:55
-7.49	0	0	23.7634	4.46525	0.556491	5.2389	4.05323	8	-1	1	0.707217	4	-0.371301	2123	333894	526	2023-1-12-8:30:3
-7.49	0	0	12.386	3.59067	0.542754	6.56518	3.22348	32	-1	0	0.501626	2	-0.0103432	1693	335587	528	2023-1-12-8:30:12
TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	0	0	33.579	3.42761	0.415582	5.53528	3.11742	4	-1	95	0.707902	8	-0.21653	1636	1636	528	2023-1-12-9:8:21
-7.49	0	0	21.8211	5.9947	0.377312	3.80988	5.61027	8	-1	94	0.529087	4	-0.724209	2940	4576	526	2023-1-12-9:8:29
-7.49	1	0	2.96689	10.1251	0.0972156	0.686543	9.76952	64	-1	93	0.715189	0.5	-0.490063	5120	9696	525	2023-1-12-9:8:39
-7.49	1	0	36.3871	3.16267	0.391895	6.99815	2.88213	8	-1	92	0.703399	8	-0.240873	1506	11202	526	2023-1-12-9:8:48
-7.49	0	0	20.6574	6.70758	0.429168	3.20824	6.2717	64	-1	91	0.700646	4	-0.0149125	3314	14516	530	2023-1-12-9:8:58
-7.49	0	0	24.4136	7.25758	0.357627	2.80006	6.77524	2	-1	90	0.6475	4	-0.677586	3547	18063	525	2023-1-12-9:9:9
-7.49	1	0	34.3164	4.58522	0.4955	4.42825	4.21092	4	-1	89	0.770188	8	0.0639688	2227	20290	531	2023-1-12-9:9:18
-7.49	0	0	6.26534	9.76611	0.137099	0.960816	9.46881	32	-1	88	0.670347	1	-0.136863	5000	25290	529	2023-1-12-9:9:26
-7.49	1	0	12.3599	9.32913	0.185652	1.1999	8.89245	8	-1	87	0.910183	2	0.170133	4703	29993	530	2023-1-12-9:9:33
-7.49	0	0	3.26079	10.1613	0.0931879	0.647918	9.92628	2	-1	86	0.755525	0.5	-0.0868918	5240	35233	529	2023-1-12-9:9:40
-7.49	0	0	6.59983	10.1089	0.0990119	0.687133	9.77861	0	-1	85	0.889971	1	0.36996	5201	40434	533	2023-1-12-9:9:49
-7.49	1	0	23.4127	8.07852	0.324609	2.07375	7.64839	0	-1	84	0.873198	4	-0.283995	4035	44469	529	2023-1-12-9:9:58
-7.49	1	0	6.23371	8.33709	0.295878	1.99793	7.90395	32	-1	83	0.568844	1	0.211474	4186	48655	531	2023-1-12-9:10:13
-7.49	0	0	6.79239	9.75436	0.138405	0.988434	9.37879	1	-1	82	0.791319	1	-0.288603	4941	53596	528	2023-1-12-9:10:22
-7.49	1	0	1.64891	10.4491	0.0612056	0.430667	10.3055	8	-1	81	0.952234	0.25	-0.20103	5422	59018	527	2023-1-12-9:10:29
-7.49	0	0	23.7258	6.73946	0.459504	3.10421	6.26136	0	-1	80	0.728817	4	-0.162939	3296	62314	528	2023-1-12-9:10:37
-7.49	1	0	6.073	9.91156	0.120938	0.786757	9.5618	1	-1	79	0.922542	1	0.518735	5096	67410	534	2023-1-12-9:10:44
-7.49	0	0	11.7242	1.56158	0.422916	9.63602	1.36415	64	-1	78	0.37071	2	0.0365753	713	68123	530	2023-1-12-9:11:1
-7.49	1	0	6.88594	9.83251	0.129721	0.918638	9.39434	0	-1	77	0.856291	1	-0.0876272	4969	73092	530	2023-1-12-9:11:9
-7.49	1	0	1.59845	10.5062	0.0548717	0.381711	10.4417	16	-1	76	0.679954	0.25	0.182882	5544	78636	532	2023-1-12-9:11:17
-7.49	1	0	20.4014	0.929154	0.205412	16.269	0.826087	64	-1	75	0.153608	4	-0.198283	427	79063	529	2023-1-12-9:11:28
-7.49	0	0	3.35863	10.2453	0.083854	0.591991	10.0396	4	-1	74	0.574937	0.5	-0.0185252	5311	84374	530	2023-1-12-9:11:36
-7.49	1	0	24.1051	7.94743	0.339175	2.23598	7.48289	4	-1	73	0.883159	4	-0.703212	3925	88299	526	2023-1-12-9:11:44
-7.49	0	0	12.3358	7.57003	0.384448	2.65319	7.13447	8	-1	72	0.648372	2	-0.30226	3756	92055	528	2023-1-12-9:11:51
-7.49	1	0	1.72899	10.3827	0.0685887	0.493016	10.2543	1	-1	71	0.898867	0.25	-0.350655	5393	97448	527	2023-1-12-9:11:59
-7.49	0	0	3.36394	10.2312	0.0854222	0.608003	9.94162	8	-1	70	0.619675	0.5	0.0552802	5268	102716	531	2023-1-12-9:12:6
-7.49	0	0	3.03733	7.16167	0.426482	3.05921	6.65725	64	-1	69	0.125515	0.5	0.176519	3524	106240	531	2023-1-12-9:12:20
-7.49	0	0	12.5487	5.65387	0.570953	4.10611	5.18491	16	-1	68	0.559194	2	-0.0258091	2738	108978	530	2023-1-12-9:12:28
-7.49	0	0	32.5463	3.06869	0.441417	5.24825	2.79887	0	-1	67	0.698492	8	0.260575	1479	110457	532	2023-1-12-9:12:36
-7.49	1	0	6.08804	10.1954	0.0893969	0.592752	9.93797	8	-1	66	0.891624	1	0.167249	5276	115733	532	2023-1-12-9:12:45
-7.49	1	0	24.5163	7.88795	0.345784	2.32411	7.43264	1	-1	65	0.849664	4	-0.49871	3906	119639	527	2023-1-12-9:12:55
-7.49	0	0	10.6403	8.49772	0.278031	1.57218	8.05273	4	-1	64	0.790124	2	-0.0203676	4265	123904	531	2023-1-12-9:13:3
-7.49	1	0	12.2524	8.54058	0.273269	1.80583	8.0189	16	-1	63	0.779295	2	-0.000250602	4232	128136	529	2023-1-12-9:13:11
-7.49	1	0	1.65656	10.2833	0.0796316	0.558361	10.1313	4	-1	62	0.446412	0.25	0.497506	5390	133526	533	2023-1-12-9:13:19
-7.49	0	0	3.3128	10.3213	0.075412	0.526271	10.1391	1	-1	61	0.839075	0.5	0.216218	5383	138909	532	2023-1-12-9:13:27
-7.49	1	0	12.0273	6.55239	0.494178	3.34396	6.03598	32	-1	60	0.611887	2	-0.0522723	3177	142086	528	2023-1-12-9:13:36
-7.49	1	0	37.4581	6.28159	0.526607	2.84713	5.79886	2	-1	59	0.825438	8	-0.45205	3045	145131	527	2023-1-12-9:13:44
-7.49	1	0	22.4278	7.89731	0.344743	2.23145	7.41794	8	-1	58	0.844804	4	-0.625414	3876	149007	524	2023-1-12-9:13:51
-7.49	0	0	32.2115	0.401371	0.0529171	27.0397	0.364326	64	-1	57	0.150257	8	-0.13716	182	149189	527	2023-1-12-9:14:9
-7.49	0	0	39.1447	3.1966	0.41227	7.69508	2.92966	8	-1	56	0.548103	8	-0.669843	1531	150720	526	2023-1-12-9:14:20
-7.49	0	0	22.6485	1.72581	0.334696	10.6261	1.54459	32	-1	55	0.408166	4	-0.290337	805	151525	527	2023-1-12-9:14:29
-7.49	1	0	3.17998	10.4441	0.061766	0.424136	10.3057	4	-1	54	0.799998	0.5	0.0861413	5452	156977	530	2023-1-12-9:14:37
-7.49	1	0	29.497	0.393052	0.116598	21.7404	0.350379	64	-1	53	0.126625	8	-0.34633	175	157152	528	2023-1-12-9:14:53
-7.49	0	0	6.66605	8.79951	0.244499	1.72298	8.34146	16	-1	52	0.750134	1	0.397383	4435	161587	533	2023-1-12-9:15:2
-7.49	0	0	36.3447	1.09311	0.284928	10.5981	0.954373	16	-1	51	0.481956	8	-0.35357	492	162079	526	2023-1-12-9:15:11
-7.49	1	0	12.7791	8.89189	0.234235	1.58049	8.40832	1	-1	50	0.69397	2	-0.0389062	4438	166517	529	2023-1-12-9:15:19
-7.49	1	0	3.32999	10.3486	0.0723733	0.513942	10.1006	16	-1	49	0.905276	0.5	-0.235916	5313	171830	527	2023-1-12-9:15:29
-7.49	1	0	3.29858	10.1273	0.0969684	0.682281	9.87689	8	-1	48	0.869507	0.5	-0.117069	5205	177035	528	2023-1-12-9:15:37
-7.49	0	0	1.65991	10.3943	0.0672946	0.4767	10.2178	16	-1	47	0.804581	0.25	0.00413452	5384	182419	528	2023-1-12-9:21:6
-7.49	0	0	1.67211	10.465	0.059441	0.41763	10.3384	1	-1	46	0.911155	0.25	-0.187389	5459	187878	529	2023-1-12-9:21:14
-7.49	1	0	3.41742	10.3511	0.0721017	0.511159	10.1777	2	-1	45	0.863575	0.5	-0.137049	5373	193251	529	2023-1-12-9:21:22
-7.49	0	0	1.72062	10.6096	0.0433829	0.308732	10.6542	2	-1	44	0.475236	0.25	0.641565	5689	198940	535	2023-1-12-9:21:30
-7.49	0	0	22.3369	3.72461	0.448114	6.1153	3.39279	16	-1	43	0.475823	4	-0.376222	1778	200718	527	2023-1-12-9:21:43
-7.49	1	0	3.45854	10.4102	0.0655374	0.464247	10.2477	0	-1	42	0.905898	0.5	0.537137	5452	206170	533	2023-1-12-9:21:51
-7.49	0	0	1.69929	10.6536	0.0384911	0.273817	10.75	4	-1	41	0.459159	0.25	0.438759	5708	211878	532	2023-1-12-9:21:59
-7.49	1	0	23.1508	7.84646	0.350393	2.17566	7.3619	2	-1	40	0.817496	4	-0.603546	3854	215732	525	2023-1-12-9:22:7
-7.49	0	0	3.15055	9.78266	0.135261	0.928699	9.35593	16	-1	39	0.766471	0.5	0.0158692	4958	220690	531	2023-1-12-9:22:16
-7.49	0	0	3.39998	10.2362	0.0848648	0.600191	9.97353	0	-1	38	0.704991	0.5	-0.107077	5265	225955	529	2023-1-12-9:22:24
-7.49	0	0	6.65397	9.69671	0.14481	1.00463	9.2803	4	-1	37	0.788543	1	-0.258931	4890	230845	528	2023-1-12-9:22:31
-7.49	1	0	36.6289	3.00921	0.376076	6.42221	2.71537	16	-1	36	0.807087	8	-0.554662	1421	232266	527	2023-1-12-9:22:39
-7.49	1	0	35.1183	5.26594	0.490463	3.10562	4.86476	1	-1	35	0.817897	8	-0.447557	2544	234810	525	2023-1-12-9:22:47
-7.49	0	0	11.6423	5.65618	0.432735	4.21576	5.23396	32	-1	34	0.506436	2	0.169217	2763	237573	530	2023-1-12-9:22:57
-7.49	1	0	37.6237	5.03707	0.551565	4.05715	4.58144	0	-1	33	0.870068	8	-0.37023	2409	239982	528	2023-1-12-9:23:5
-7.49	0	0	3.24005	8.94153	0.228719	1.62716	8.4678	32	-1	32	0.383766	0.5	-0.272891	4461	244443	528	2023-1-12-9:23:15
-7.49	1	0	10.9424	3.08698	0.634305	6.51679	2.73774	64	-1	31	0.433858	2	-0.0298142	1440	245883	530	2023-1-12-9:23:28
-7.49	1	0	12.6812	8.5811	0.268767	1.80784	8.13472	4	-1	30	0.875169	2	-0.243811	4278	250161	527	2023-1-12-9:23:35
-7.49	1	0	5.82487	6.30458	0.523557	3.60832	5.83146	64	-1	29	0.355111	1	0.528607	3103	253264	534	2023-1-12-9:23:51
-7.49	1	0	1.70729	10.4167	0.0648119	0.460012	10.2528	2	-1	28	0.882151	0.25	-0.0203589	5423	258687	530	2023-1-12-9:24:1
-7.49	0	0	22.5939	5.53298	0.489216	4.05384	5.09867	4	-1	27	0.629803	4	-0.529603	2677	261364	527	2023-1-12-9:24:9
-7.49	1	0	22.0506	6.61011	0.439195	3.16686	6.15939	16	-1	26	0.742498	4	-0.196173	3236	264600	527	2023-1-12-9:24:18
-7.49	0	0	6.685	9.6153	0.153856	1.05875	9.18985	2	-1	25	0.835841	1	0.436566	4878	269478	532	2023-1-12-9:24:25
-7.49	0	0	12.7523	9.10962	0.210042	1.39288	8.63089	1	-1	24	0.794291	2	0.103552	4572	274050	531	2023-1-12-9:24:34
-7.49	0	0	1.52081	8.69554	0.256051	1.82278	8.24717	64	-1	23	0.441909	0.25	-0.121903	4360	278410	530	2023-1-12-9:24:47
-7.49	0	0	32.6553	0.233311	0.0625398	19.0612	0.212928	32	-1	22	0.44021	8	-0.581186	103	278513	526	2023-1-12-9:24:57
-7.49	1	0	1.68442	10.4917	0.0564809	0.398081	10.4839	0	-1	21	0.891857	0.25	-0.100408	5535	284048	529	2023-1-12-9:25:8
-7.49	0	0	1.59521	10.1846	0.0906039	0.642285	9.92279	32	-1	20	0.853479	0.25	0.0696334	5258	289306	531	2023-1-12-9:25:16
-7.49	1	0	3.21433	9.85917	0.126759	0.903653	9.48479	32	-1	19	0.56561	0.5	-0.58249	4979	294285	526	2023-1-12-9:25:24
-7.49	0	0	39.0317	3.47917	0.438895	6.75505	3.18561	2	-1	18	0.637684	8	-0.433181	1672	295957	528	2023-1-12-9:25:32
-7.49	1	0	1.50873	9.68636	0.145959	1.03868	9.29811	64	-1	17	0.730932	0.25	0.0614869	4917	300874	530	2023-1-12-9:25:45
-7.49	1	0	5.66463	10.0416	0.106491	0.677982	9.70599	16	-1	16	0.874372	1	0.569916	5172	306046	534	2023-1-12-9:25:53
-7.49	1	0	6.66892	10.1585	0.0934953	0.645846	9.8797	4	-1	15	0.944568	1	0.331176	5245	311291	532	2023-1-12-9:26:1
-7.49	1	0	21.941	2.78462	0.484524	6.72729	2.48669	32	-1	14	0.690155	4	-0.382758	1298	312589	526	2023-1-12-9:26:11
-7.49	0	0	11.8336	8.99908	0.222325	1.38974	8.63138	2	-1	13	0.784786	2	-0.0121078	4556	317145	529	2023-1-12-9:26:20
-7.49	1	0	12.2906	9.59666	0.155926	1.0264	9.14205	2	-1	12	0.88555	2	-0.365073	4817	321962	528	2023-1-12-9:26:27
-7.49	0	0	1.6845	10.404	0.0662196	0.468975	10.2514	8	-1	11	0.292039	0.25	-0.254946	5413	327375	529	2023-1-12-9:26:35
-7.49	1	0	35.8576	1.32061	0.340014	10.4815	1.15589	32	-1	10	0.688725	8	-0.638524	597	327972	526	2023-1-12-9:26:44
-7.49	1	0	13.0552	9.10527	0.210526	1.40477	8.62453	0	-1	9	0.862492	2	-0.168598	4560	332532	530	2023-1-12-9:26:52
-7.49	1	0	1.57065	10.2082	0.0879833	0.618121	9.9606	32	-1	8	0.660604	0.25	0.345861	5298	337830	533	2023-1-12-9:27:2
-7.49	0	0	6.63996	9.44876	0.17236	1.21101	9.04735	8	-1	7	0.748911	1	-0.275419	4767	342597	528	2023-1-12-9:27:9
-7.49	0	0	5.97129	5.5636	0.563316	4.32544	5.11321	64	-1	6	0.364518	1	0.0968706	2700	345297	530	2023-1-12-9:27:21
-7.49	0	0	1.71915	10.4236	0.0640444	0.457515	10.2976	0	-1	5	0.804022	0.25	0.0651099	5458	350755	531	2023-1-12-9:27:29
-7.49	1	0	3.31599	10.3315	0.0742723	0.513785	10.1861	1	-1	4	0.942128	0.5	0.355076	5409	356164	532	2023-1-12-9:27:36
-7.49	0	0	13.2088	8.78654	0.24594	1.71248	8.3428	0	-1	3	0.761173	2	-0.347242	4394	360558	528	2023-1-12-9:27:44
-7.49	0	0	21.5711	7.50195	0.363208	2.33165	7.04934	1	-1	2	0.728368	4	-0.475986	3705	364263	527	2023-1-12-9:27:52
-7.49	0	0	36.5893	4.48493	0.576577	4.28573	4.09263	1	-1	1	0.69904	8	-0.0676628	2155	366418	529	2023-1-12-9:27:59
-7.49	1	0	6.8764	10.1025	0.0997197	0.706589	9.78302	2	-1	0	0.883621	1	0.025282	5174	371592	530	2023-1-12-9:28:7
TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	1	0	6.58717	9.1343	0.2073	1.45741	8.65595	0	-1	95	0.73338	1	-0.0609695	4568	4568	529	2023-1-12-9:50:46
-7.49	1	0	24.1907	7.14273	0.412501	2.86528	6.67742	8	-1	94	0.8023	4	-0.412743	3508	8076	527	2023-1-12-9:50:54
-7.49	1	0	1.71809	9.84542	0.128287	0.936121	9.38302	16	-1	93	0.155895	0.25	0.00516455	4962	13038	530	2023-1-12-9:51:8
-7.49	1	0	3.45157	10.1847	0.0905907	0.655796	9.93609	2	-1	92	0.818125	0.5	0.285572	5276	18314	532	2023-1-12-9:51:18
-7.49	1	0	3.45284	10.1959	0.0893468	0.649512	9.93182	16	-1	91	0.735346	0.5	-0.184359	5233	23547	528	2023-1-12-9:51:27
-7.49	0	0	5.85256	8.16129	0.315412	2.24543	7.69245	64	-1	90	0.659634	1	0.0195322	4068	27615	530	2023-1-12-9:51:37
-7.49	1	0	22.9153	6.58565	0.490483	3.04044	6.09506	16	-1	89	0.749817	4	-0.392356	3195	30810	526	2023-1-12-9:51:45
-7.49	1	0	3.3713	9.76541	0.137176	1.00882	9.36622	32	-1	88	0.571354	0.5	-0.309402	4927	35737	527	2023-1-12-9:51:56
-7.49	0	0	3.3028	9.90855	0.121273	0.857878	9.49906	8	-1	87	0.748345	0.5	0.162616	5033	40770	531	2023-1-12-9:52:5
-7.49	0	0	6.91668	9.01172	0.22092	1.61065	8.55955	8	-1	86	0.520234	1	-0.0516249	4517	45287	529	2023-1-12-9:52:14
-7.49	1	0	22.3733	1.81106	0.35099	9.79517	1.62095	32	-1	85	0.510699	4	-0.520874	840	46127	525	2023-1-12-9:52:25
-7.49	1	0	7.07339	9.64153	0.150941	1.103	9.26981	4	-1	84	0.819169	1	-0.0124892	4903	51030	530	2023-1-12-9:52:35
-7.49	1	0	1.68225	10.5388	0.0512391	0.377042	10.4935	32	-1	83	0.785409	0.25	0.617863	5604	56634	535	2023-1-12-9:52:45
-7.49	0	0	34.3855	2.27513	0.512433	6.69934	1.99055	64	-1	82	0.662309	8	-0.149475	1043	57677	529	2023-1-12-9:52:54
-7.49	1	0	36.3926	3.61971	0.520201	5.17389	3.28598	1	-1	81	0.77631	8	-0.220143	1725	59402	528	2023-1-12-9:53:3
-7.49	1	0	11.7215	8.80384	0.244018	1.56566	8.34972	4	-1	80	0.87249	2	-0.155245	4407	63809	529	2023-1-12-9:53:12
-7.49	0	0	6.63093	9.61261	0.154154	1.08305	9.21241	4	-1	79	0.793869	1	0.320853	4890	68699	532	2023-1-12-9:53:27
-7.49	0	0	24.3482	5.75347	0.515355	3.94559	5.27099	2	-1	78	0.55183	4	-0.725732	2751	71450	524	2023-1-12-9:53:39
-7.49	1	0	24.9949	7.34576	0.406027	2.80282	6.85199	0	-1	77	0.827202	4	-0.574566	3601	75051	527	2023-1-12-9:53:47
-7.49	0	0	37.8955	2.42979	0.445438	6.94338	2.16603	1	-1	76	0.542502	8	-0.6808	1126	76177	524	2023-1-12-9:53:56
-7.49	0	0	1.75107	10.4908	0.0565742	0.421489	10.414	8	-1	75	0.784191	0.25	0.0285576	5498	81675	529	2023-1-12-9:54:5
-7.49	0	0	3.29275	10.1456	0.0949352	0.677866	9.84557	1	-1	74	0.889957	0.5	0.115118	5218	86893	531	2023-1-12-9:54:13
-7.49	0	0	6.64732	9.67685	0.147017	1.00272	9.18692	0	-1	73	0.924372	1	0.719244	4905	91798	535	2023-1-12-9:54:21
-7.49	0	0	23.5117	6.94167	0.45575	2.95858	6.4566	1	-1	72	0.779825	4	0.0757347	3412	95210	530	2023-1-12-9:54:30
-7.49	1	0	1.75614	10.1821	0.0908784	0.676152	9.83302	4	-1	71	0.35661	0.25	-0.247479	5172	100382	527	2023-1-12-9:54:41
-7.49	1	0	11.8211	1.46202	0.463047	9.42332	1.2552	64	-1	70	0.233337	2	-0.177136	653	101035	529	2023-1-12-9:55:1
-7.49	0	0	36.9363	1.31269	0.315644	9.57488	1.14042	16	-1	69	0.567697	8	-0.277689	591	101626	527	2023-1-12-9:55:11
-7.49	0	0	13.2103	8.52188	0.275347	1.88455	8.04896	2	-1	68	0.697762	2	0.097298	4265	105891	531	2023-1-12-9:55:20
-7.49	0	0	12.3468	8.16459	0.315046	2.14407	7.72968	4	-1	67	0.651887	2	-0.148741	4078	109969	529	2023-1-12-9:55:28
-7.49	1	0	22.8519	7.08159	0.435379	2.76449	6.62049	1	-1	66	0.730939	4	-0.324232	3479	113448	527	2023-1-12-9:55:36
-7.49	0	0	11.6629	8.56151	0.270943	1.72819	8.11006	0	-1	65	0.720649	2	-0.192398	4263	117711	527	2023-1-12-9:55:48
-7.49	0	0	2.83075	5.9279	0.450516	4.05335	5.48868	64	-1	64	-0.210484	0.5	0.0292983	2898	120609	530	2023-1-12-9:56:2
-7.49	1	0	33.5968	2.4316	0.350414	8.41974	2.2042	16	-1	63	0.588934	8	-0.695258	1146	121755	524	2023-1-12-9:56:14
-7.49	0	0	3.3898	9.37044	0.181063	1.26431	9.03422	2	-1	62	0.689944	0.5	-0.379767	4741	126496	526	2023-1-12-9:56:24
-7.49	1	0	12.2374	3.7212	0.745164	5.54356	3.27238	32	-1	61	0.572046	2	-0.397264	1708	128204	525	2023-1-12-9:56:35
-7.49	0	0	21.4785	1.17743	0.305352	11.9191	1.01901	32	-1	60	0.297262	4	-0.618209	527	128731	526	2023-1-12-9:56:45
-7.49	0	0	5.73575	5.56431	0.603965	3.95969	5.06604	32	-1	59	0.252832	1	-0.0179555	2676	131407	530	2023-1-12-9:56:57
-7.49	1	0	6.59868	9.71822	0.14242	0.985878	9.2806	2	-1	58	0.87239	1	0.0802323	4918	136325	531	2023-1-12-9:57:7
-7.49	0	0	22.2849	4.3034	0.496748	5.32123	3.94476	8	-1	57	0.475253	4	-0.414627	2061	138386	525	2023-1-12-9:57:15
-7.49	1	0	36.0933	3.11195	0.409511	5.72383	2.8444	0	-1	56	0.716376	8	-0.3941	1489	139875	527	2023-1-12-9:57:22
-7.49	1	0	12.7962	9.54201	0.161999	1.09938	9.15631	1	-1	55	0.795012	2	0.187765	4852	144727	531	2023-1-12-9:57:31
-7.49	0	0	3.36542	10.1137	0.0984746	0.696611	9.81887	0	-1	54	0.781019	0.5	0.0614817	5194	149921	530	2023-1-12-9:57:39
-7.49	0	0	6.63551	9.70789	0.143568	0.99649	9.33208	1	-1	53	0.720351	1	-0.0591991	4936	154857	530	2023-1-12-9:57:47
-7.49	0	0	6.67807	9.56046	0.159949	1.12132	9.13346	2	-1	52	0.737369	1	0.216788	4849	159706	532	2023-1-12-9:57:54
-7.49	1	0	3.34251	9.96064	0.115485	0.813436	9.71348	0	-1	51	0.952902	0.5	0.630382	5177	164883	534	2023-1-12-9:58:2
-7.49	1	0	1.69732	10.5389	0.0512337	0.363613	10.4706	1	-1	50	0.651609	0.25	-0.205902	5508	170391	527	2023-1-12-9:58:11
-7.49	1	0	34.0147	0.455892	0.147404	15.2577	0.397338	32	-1	49	0.499856	8	-0.332195	199	170590	526	2023-1-12-9:58:21
-7.49	1	0	35.0443	3.75236	0.627381	4.9038	3.36106	2	-1	48	0.816478	8	0.0505863	1768	172358	529	2023-1-12-9:58:30
-7.49	0	0	38.2884	3.44618	0.570949	5.39898	3.06084	0	-1	47	0.679106	8	-0.545196	1600	173958	526	2023-1-12-10:3:48
-7.49	1	0	5.56448	4.27114	0.605654	5.6121	3.8891	64	-1	46	0.436937	1	0.442313	2059	176017	532	2023-1-12-10:4:1
-7.49	1	0	6.926	9.94442	0.117287	0.830698	9.48679	1	-1	45	0.885739	1	0.159247	5017	181034	530	2023-1-12-10:4:10
-7.49	0	0	39.9609	3.32672	0.420793	6.39849	3.02471	2	-1	44	0.637825	8	-0.601401	1581	182615	526	2023-1-12-10:4:17
-7.49	0	0	1.47305	7.06278	0.426031	3.02074	6.55283	64	-1	43	0.16911	0.25	-0.0069899	3465	186080	530	2023-1-12-10:4:36
-7.49	0	0	10.9445	6.62859	0.487373	2.83033	6.18079	16	-1	42	0.495384	2	0.0996656	3271	189351	531	2023-1-12-10:4:46
-7.49	0	0	1.67419	10.411	0.0654416	0.452038	10.2852	0	-1	41	0.689257	0.25	0.352482	5472	194823	533	2023-1-12-10:4:55
-7.49	1	0	3.37317	10.1792	0.0911989	0.636051	9.90133	1	-1	40	0.672262	0.5	-0.338118	5208	200031	527	2023-1-12-10:5:3
-7.49	0	0	10.8265	1.52613	0.329626	9.96234	1.34962	64	-1	39	0.11656	2	0.352998	707	200738	532	2023-1-12-10:5:19
-7.49	0	0	1.61248	9.86235	0.126406	0.872042	9.44867	16	-1	38	0.726621	0.25	-0.392967	4960	205698	526	2023-1-12-10:5:28
-7.49	0	0	3.28605	10.0646	0.103931	0.715269	9.70755	4	-1	37	0.65783	0.5	-0.0965921	5134	210832	530	2023-1-12-10:5:36
-7.49	0	0	1.56228	9.51999	0.164445	1.13493	9.09848	32	-1	36	0.563897	0.25	-0.0768087	4793	215625	528	2023-1-12-10:5:46
-7.49	0	0	3.11969	8.65804	0.260218	1.79117	8.12665	32	-1	35	0.461289	0.5	-0.307954	4288	219913	529	2023-1-12-10:5:56
-7.49	1	0	34.5347	2.46063	0.407219	6.74832	2.22538	8	-1	34	0.713725	8	-0.226526	1166	221079	528	2023-1-12-10:6:6
-7.49	1	0	31.6588	0.217259	0.0672438	25.0091	0.190114	64	-1	33	0.159766	8	-0.437361	90	221169	526	2023-1-12-10:6:28
-7.49	1	0	1.62548	10.3131	0.0763218	0.520342	10.0605	0	-1	32	0.706	0.25	-0.157976	5312	226481	529	2023-1-12-10:6:37
-7.49	1	0	5.87808	6.80965	0.465595	2.98713	6.35094	32	-1	31	0.457073	1	0.0480542	3357	229838	530	2023-1-12-10:6:46
-7.49	1	0	12.7343	8.71343	0.254064	1.68244	8.2344	0	-1	30	0.750021	2	-0.179567	4345	234183	529	2023-1-12-10:6:56
-7.49	1	0	22.9876	7.07505	0.422377	2.74078	6.57795	2	-1	29	0.74548	4	-0.537075	3451	237634	526	2023-1-12-10:7:5
-7.49	1	0	6.05109	9.64724	0.150306	0.984918	9.24015	8	-1	28	0.795733	1	0.490511	4914	242548	533	2023-1-12-10:7:13
-7.49	1	0	3.25569	10.2963	0.0781901	0.535764	10.0985	4	-1	27	0.655843	0.5	-0.267702	5322	247870	528	2023-1-12-10:7:21
-7.49	1	0	1.68116	10.4886	0.056826	0.397491	10.3583	2	-1	26	0.870725	0.25	0.496221	5510	253380	533	2023-1-12-10:7:30
-7.49	1	0	3.20851	10.0693	0.103408	0.709471	9.76515	8	-1	25	0.436378	0.5	-0.312462	5147	258527	528	2023-1-12-10:7:38
-7.49	1	0	1.43499	9.07641	0.213732	1.47597	8.66034	64	-1	24	0.696963	0.25	-0.368592	4097	262624	474	2023-1-12-10:7:52
-7.49	1	0	6.37698	8.86346	0.237393	1.63371	8.42315	16	-1	23	0.667614	1	-0.261907	4428	267052	527	2023-1-12-10:8:0
-7.49	1	0	12.5112	7.58803	0.379108	2.55401	7.06831	16	-1	22	0.734558	2	-0.330048	3714	270766	527	2023-1-12-10:8:8
-7.49	0	0	36.366	0.490375	0.0947147	20.9115	0.438931	32	-1	21	0.433624	8	-0.544386	221	270987	524	2023-1-12-10:8:21
-7.49	0	0	33.6167	2.65252	0.347165	6.76809	2.40454	8	-1	20	0.540047	8	-0.134972	1262	272249	529	2023-1-12-10:8:29
